recommendationid,appid,game,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location
53997392,10,Counter-Strike,brazilian,CLÁSSICO DOS FPS  MUITO BOM,1562700334,1562700334,1,0,0,0.0,0,1,0,0,0,
54003589,10,Counter-Strike,russian,Найкраща гра яку я знаю,1562724364,1669140604,1,0,0,0.476190477609634,0,1,1,0,1,
54005293,10,Counter-Strike,brazilian,TOP DESDE 2003 com 7 anos de idade jogando,1562732628,1562732628,1,0,0,0.0,0,1,0,0,0,
54009207,10,Counter-Strike,turkish,zamanında cok zevkliydi fakat artık degil oynayan cok yok zaten oynayanlarda hep hileler cok sıkıcı fakat zamanında az oynamadım cok guzel oyun fakat paraya degmez kimse oynamıyor,1562750818,1567785238,1,1,1,0.523809552192688,0,1,0,0,0,
54012292,10,Counter-Strike,russian,"""Давай я буду ходить,а ты стрелять""",1562762113,1562762113,1,2,1,0.54063606262207,0,1,0,0,0,
54013794,10,Counter-Strike,turkish,eleştirilmeye açık değil zamanına göre kusursuz bir oyun.,1562767452,1562767452,1,3,0,0.562043786048889,0,1,0,0,0,
54019281,10,Counter-Strike,portuguese,very nice.,1562784977,1562784977,1,0,0,0.0,0,1,0,0,0,
54032026,10,Counter-Strike,russian,"Для слабых пк нормальная игра, а так лучше CS:GO",1562844708,1562844708,1,2,0,0.52173912525177,0,0,0,0,0,
54032747,10,Counter-Strike,turkish,M Ü K E M M E L,1562847786,1562847786,1,0,0,0.0,0,1,0,0,0,
54034307,10,Counter-Strike,english,This game is from my childhood love it!,1562853744,1562853744,1,1,0,0.523809552192688,0,0,0,0,0,
54034613,10,Counter-Strike,polish,sadsadsadsadsda,1562854845,1562854845,1,0,0,0.0,0,0,0,0,0,
54037740,10,Counter-Strike,russian,navsegda <3,1562865583,1562865583,1,0,0,0.0,0,0,0,0,0,
54049514,10,Counter-Strike,english,"Honestly, what can I say about this game other than the term ""legendary?"" Starting out as an interesting Half-Life modification, Half-Life AND Counter-Strike revolutionized and set the bar for almost all first-person shooters that came afterward.  Even 20 years later, there are still people who play this game. Truly a 10/10. GoldSrc ftw.",1562920579,1562920579,1,23,0,0.66237199306488,0,1,0,0,0,
54050754,10,Counter-Strike,turkish,hayatımda oynadığım 2. oyundur kendisi küçükken çok eğlenirdim şimdi nedense aynı zevki alamıyorum.,1562926250,1562926250,1,1,0,0.523809552192688,0,1,0,0,0,
54071725,10,Counter-Strike,spanish,Clásico ,1563019443,1563019443,1,1,0,0.523809552192688,0,0,0,0,0,
54075257,10,Counter-Strike,english,sadasdsa,1563032018,1563032018,1,1,0,0.523809552192688,0,1,0,0,0,
54076550,10,Counter-Strike,russian,Рекомендую  ЭТО ЖЕ ШЕДЕВР!!!,1563035944,1563035944,1,0,0,0.476190477609634,0,1,0,0,0,
54077386,10,Counter-Strike,english,fun.,1563038949,1563038949,1,0,0,0.0,0,1,0,0,0,
54087880,10,Counter-Strike,turkish,oyunu çok sevdim herkese tavsiye ediyorum,1563090416,1563090416,1,0,0,0.0,0,1,0,0,0,
54092942,10,Counter-Strike,russian,"Безусловно, лучшая часть серии Counter-Strike, имеющая огромную многолетнюю историю.",1563111449,1563111449,1,0,0,0.0,0,1,0,0,0,
54098265,10,Counter-Strike,spanish,Tengo más horas en no steam,1563129910,1563129910,1,2,0,0.545454561710358,0,1,0,0,0,
54100517,10,Counter-Strike,english,Old but Gold...even in 2019 its still very good ^^,1563139090,1563139090,1,4,0,0.557522118091583,0,1,0,0,0,
54103591,10,Counter-Strike,turkish,çocukluğumuzun oyunu ,1563155860,1563155860,1,0,0,0.0,0,1,0,0,0,
54108316,10,Counter-Strike,english,Best !!!!!!!! Childhood in the hood,1563183612,1563183612,1,0,0,0.0,0,1,0,0,0,
54115820,10,Counter-Strike,english,css is always fun,1563214906,1563214906,1,0,0,0.0,0,0,0,0,0,
54116855,10,Counter-Strike,russian,"Старая добрая ксочка, в которую катал мой отец,и я перешёл с го ( если интересно то напишу как это вышло ) . Поиграл 5 часов , на паре Северов где реально адмиины быстро банят читеров и понял,что большинство играющих - реально скиластые игроки , поэтому для новичков в шутеры будет тяжело играть в кс, мне после го даже не просто . Огромный плюс что аудитория данной кс намного адекватнее , чем в любой другой.  Также можно сделать такой вывод ""по скилу"" : До 50 часов дикий нуб  50-100 нуб  100-200 такое себе  200-500 норм 500 профи  Более 1к ""читер"" Более 3к задрот    Лично в игре встречаю игроков,у которых по 3-4 к часов наиграно . Может накрутка,но почему тогда на эту игру крутят часы , а не на ту же го например ?  А так игра зашла. Прошу простить за ошибки ибо я школьник , а также может я что-то не правильно сказал про данную кс. Все написанно так,как увидел я за 5 часов игры ( на момент написания отзыва )",1563219108,1563219108,1,0,0,0.0,0,1,0,0,0,
54124296,10,Counter-Strike,russian,"Офигенная игра, нового поколения (18 век)",1563262061,1563262061,0,0,0,0.0,0,1,0,0,0,
54130627,10,Counter-Strike,latam,Juego muy bueno y adictivo RECOMENDADO!,1563291886,1563291886,1,0,0,0.0,0,0,0,0,0,
54132175,10,Counter-Strike,russian,Ого ,1563298050,1563298050,1,1,0,0.0,0,1,1,0,0,
54142996,10,Counter-Strike,russian,"Нормально ,играл ещё в 2002",1563356122,1563356122,1,0,0,0.0,0,1,0,0,0,
54149686,10,Counter-Strike,brazilian,Um dos melhores jogos já criado pela Valve... C.s. 1.6 é a Lenda de todas as edições criadas. Fico muito feliz por ainda poder jogar C.s. 1.6,1563385040,1563385040,1,2,0,0.523809552192688,0,1,0,0,0,
54150198,10,Counter-Strike,russian,ух ля после кс го эта игра такая дубовая)0))0 но мне нравится,1563387226,1563387226,1,0,0,0.0,0,1,0,0,0,
54163561,10,Counter-Strike,brazilian,"O que dizer de um jogo que marcou gerações e fez história no mundo todo? Simplesmente fantástico e extremamente nostálgico. Fez a infância de milhões de pessoas e marcou a época de 2000. Quem é mais antigo sabe, o quanto este Counter-Strike foi marcante.",1563460513,1563460513,1,1,0,0.523809552192688,0,1,1,0,0,
54168106,10,Counter-Strike,spanish,"Excelente juego shooter, el clásico de los demás. Recomendado",1563480914,1574814786,1,0,0,0.0,0,0,0,0,0,
54168223,10,Counter-Strike,russian,[table] [tr]     [td]⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ https://www.youtube.com/watch?v=66Y6CsBjQ_8 ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀[/td] [/tr] [tr]     [td]       [h1][i]⠀⠀⠀⠀                                         [/i][/h1] ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀──────────────────────⠀⠀⠀           [/td] [/tr] [/table],1563481504,1572029959,1,0,0,0.0,0,1,0,0,0,
54204649,10,Counter-Strike,spanish,<*>,1563677475,1563677475,1,0,0,0.0,0,1,1,0,0,
54205329,10,Counter-Strike,spanish,Comprate esto xD,1563681918,1563681918,1,0,1,0.0,0,1,0,0,0,
54205338,10,Counter-Strike,schinese,  Counter-Strike客户端玩一会就自动关闭了,1563681971,1563681971,1,2,0,0.502659559249878,1,1,0,0,0,
54208399,10,Counter-Strike,czech,Velmi Zabavná Kotelna má co nabídnout. Jailbreak Je prostě nice,1563700512,1563700512,1,0,0,0.0,0,1,0,0,0,
54209207,10,Counter-Strike,turkish,"CS serisinin en iyi oyunudur. CS:GO'ya yöneleceğinize eski oyunuza yönelin Ruslar, ranklar filan hepinizi kanser etmesin :D",1563704420,1563704420,1,21,1,0.729950904846191,0,1,0,0,0,
54211196,10,Counter-Strike,english,"The game that started it all.  I would play CS:GO instead, but for a 20-year-old game, this is still good (even if all the servers are empty).",1563714188,1563714188,1,0,0,0.0,0,1,0,0,0,
54219403,10,Counter-Strike,spanish,DEMASIADO BUENO,1563750419,1563750419,1,1,0,0.523809552192688,0,0,0,0,0,
54246159,10,Counter-Strike,english,"When I couldn't play CS:GO on my old computer, I was playing this version. Classic.",1563843810,1623012189,1,6,0,0.592592597007751,0,1,0,0,0,
54267012,10,Counter-Strike,english,"best game in the world, ever!",1563959802,1563959802,1,1,0,0.523809552192688,0,0,0,0,0,
54281431,10,Counter-Strike,romanian,Imi place foarte mult acest joc !,1564034015,1564034015,1,0,0,0.0,0,1,0,0,0,
54283827,10,Counter-Strike,russian,so good eblani bez micro na fc,1564047945,1564047945,1,0,0,0.0,0,1,0,0,0,
54287582,10,Counter-Strike,romanian,asdasdasda,1564065542,1564065542,1,0,0,0.0,0,0,0,0,0,
54296501,10,Counter-Strike,english,Still the best Counter Strike game after all these years.,1564105590,1564105590,1,3,0,0.561036765575409,0,0,0,0,0,
54302460,10,Counter-Strike,turkish,bıraktım.,1564139237,1564139237,1,2,0,0.5,0,0,0,0,0,
54303705,10,Counter-Strike,turkish,Az Oynamadık :D,1564145385,1574858070,1,1,0,0.523809552192688,0,1,0,0,0,
54316424,10,Counter-Strike,russian,Крутоооо,1564207019,1564207019,1,0,0,0.0,0,1,0,0,0,
54327692,10,Counter-Strike,english,"A classic game, my childhood is here.  I wish i could play the old Counter Strike 1.5 with bots again.",1564256919,1576721126,1,19,0,0.66228199005127,0,1,0,0,0,
54332072,10,Counter-Strike,english,"The most classical shooting game,the ancestor of all the shooting type games.It makes me think of the precious past time.We play and we enjoy. Enjoy!",1564280752,1564280752,1,0,0,0.0,0,1,0,0,0,
54334102,10,Counter-Strike,russian,Ну игра хорошая,1564294045,1564294045,1,0,0,0.0,0,1,0,0,0,
54353702,10,Counter-Strike,schinese,为童年补个票15岁了还是忘不掉cs小时候第一台电脑是霍普的当时在网上看到了你就把你下载了下来完事很久很久虽然打的是bot但是这种团队合作和钢枪吸引了我那时候别人都在玩cf同学都嘲笑我说这都过时了但我还是玩到了现在知道steam支持微信支付后买下了我人生中第一款游戏csgo完了那么就还是忘不掉你于是来补个票如果cs满分是10分那我再打5分推荐丝毫不怕你推荐吃鸡和cf都是哄小孩子玩的只有cs csgo 和战地才是真男人的游戏,1564394199,1564394199,1,0,0,0.0,0,1,0,0,0,
54356007,10,Counter-Strike,russian,ВОТ ПРИМЕР ДОСТОЙНОЙ ИГРЫ :),1564405350,1564405350,1,0,1,0.0,0,1,0,0,0,
54357748,10,Counter-Strike,brazilian,Galera como eu coloco Bot no jogo não to conseguindo???? ,1564412902,1564412902,1,0,0,0.0,0,1,0,0,0,
54359832,10,Counter-Strike,russian,"Настоящая классика, жалко, что серверов мало :(",1564421874,1564421874,1,0,0,0.0,0,1,0,0,0,
54372375,10,Counter-Strike,russian,Легендарная игра !,1564493021,1564493021,1,1,0,0.506896555423737,0,1,0,0,0,
54375125,10,Counter-Strike,russian,"кириллица не отображается, вместо нее корявые символы, но это полбеды. беда в том, что жутко тормозит, в чем причина хз",1564504204,1564504204,0,1,0,0.48307591676712,0,1,0,0,0,
54377100,10,Counter-Strike,english,STIL NR 1,1564512764,1564512764,1,0,0,0.0,0,0,0,0,0,
54382582,10,Counter-Strike,schinese,"CS1.6,是我玩过的最棒的游戏。 初一的时候，电脑室电脑辣鸡得一批，网速真的慢。后来我带了一个U盘，里面存了一部电影（那个U盘只能存4GB）乐高蝙蝠侠，于是我和我初一的好朋友郑勋一起看电影。可是看完了，怎么办。我灵光一闪，发现u盘可以存游戏于是找了一个可以联机的游戏——cs1.6带到电脑室。开始只有我和郑勋玩，后来郑勋拉入了杨森钛。再后来，在走下放学的下坡路时——一大群人加入了。（何野，黄珂涵，周礼伟，钟元，王宏彬）但是那时候才8人。我们的巅峰是12人局域网联机——后来加入了2名女生。罗婧怡和何庆琳。最后加入了生病的孙彬皓，和帮我做卫生的韦继飞。我们就凑了起来。 我记得最好玩的镜头，就是郑勋拿着防爆盾到处晃，钟元打不到他。最秀操作的镜头就是杨森钛用狙击枪（awm）在有一个有古墓的地图蹲着一个人灭了全队。最屌的镜头是钟元拿着刀在后面杀掉了拿着枪的何野。最团结的镜头是在CCTV那个地图我们队大家一起上了电梯干掉了恐怖分子。最沙雕的镜头是韦继飞郑勋和我，在古墓的地图掉到的墓地里面，因为重力的原因跳不上来，钟元找半天没有找到我们，后来猛然发现了我们也跳了下来，然后我们三个干掉了钟元（虽然韦继飞死了）。 从开始的基础地图，再到百度贴吧大神做的地图，我一个一个的拷贝文件。cs1.6其实只占300多mb，我拷贝的地图加起来有1.2GB了。里面的地图从开始的古墓，在到列车站，然后还有一些叫不出名字的地图（应该是体育馆吧，我们钻排风道的地图）。在到百度贴吧大神的地图——CCTV那个电梯让我们的狙神留下了阴影。再到恐怖医院——那个地图的血红的游泳池非常棒，钟元家的。然后到狙战地图，再到刀战地图。然后到了我自己做的一个地图（就是中间有个平台可以升上去，然后上面有枪） 人物建模，我最喜欢的是凤凰战士。但是后来因为看见了可以改人物建模于是我就改成了比基尼美女，我原来说你们绝对会喷鼻血，但是画质问题感动。 其实技术这些都不重要。对面狙神杨森钛灭了一队人，对面的女生是何庆琳最佳纪录一个人灭了半队，对面的猥琐人才是郑勋，对面的老阴比是韦继飞最佳纪录是队友全死了灭了我们全队，对面的突击手是周礼伟经常爆头，对面的操作人才是何野操作好得一批经常安炸弹这些打狙也不错。我们这边的狙神是黄珂涵和杨森钛对狙只不过黄珂涵赢得多些，我们的女生是罗婧怡虽然最佳纪录才杀2个，有一个还是抢的钟元的，但是技术还是可以。我是我们队的猥琐人才，我也喜欢买防爆盾，但是经常被后背打死。不用说了我们这队的老阴比当然是钟元，用刀，用狙都是在背后杀人。他最喜欢钻下水道，排风道，电梯这些。我们的突击手是孙彬皓一个人冲出来也灭了5个人。操作人才是王宏彬，和钟元经常一起干人。 cs1.6给我的欢乐有很多，差不多是我的极乐尽土，但是后面我们就不玩了，也就回不去了。后面的几周我们玩的都是三角洲，比cs1.6的确好玩很多。 此致敬礼！我的欢乐！还回得去吗？",1564542976,1564542976,1,379,208,0.948031663894653,15,1,0,0,0,
54388025,10,Counter-Strike,english,A very good game after so many years. It gives you the feeling of nostalgia if you play with your friends. Once again a 10 + note game.,1564575321,1564575321,1,1,0,0.523809552192688,0,0,0,0,0,
54388755,10,Counter-Strike,russian,Игра не стареет),1564578376,1564578376,1,1,0,0.523809552192688,0,1,0,0,0,
54391126,10,Counter-Strike,english,Pretty old-school but I like it.,1564588102,1564588102,1,0,0,0.488049536943436,0,0,1,0,0,
54393042,10,Counter-Strike,russian,"Несмотря на то,что игре 22 года,она всё также популярна и востребована!",1564596599,1616603978,1,0,0,0.0,0,1,0,0,0,
54394951,10,Counter-Strike,russian,Вот это реально легенда,1564606198,1564606198,1,0,0,0.0,0,1,0,0,0,
54399725,10,Counter-Strike,russian,Это классика)))))),1564636227,1564636227,1,0,0,0.0,0,1,0,0,0,
54404656,10,Counter-Strike,turkish,Mazilerde Yatar Gönlümün Efendisi CS :),1564664761,1564664761,1,0,0,0.0,0,1,0,0,0,
54409155,10,Counter-Strike,turkish,Sırf çocukluğumun oyunu diye para verdim lazım olur hala canım çekiyor <3<3<3<3,1564684797,1564684797,1,0,0,0.0,0,1,0,0,0,
54420224,10,Counter-Strike,russian,эхх      1.6    когда    говоришь    слезинка     падает    :(,1564748923,1564748923,1,1,0,0.523809552192688,0,1,0,0,0,
54443217,10,Counter-Strike,russian,"Counter Strike-это устаревший,переоценённый кусок кала,который переполнен читерами.Кто-то скажет ""Фу,школьник,не любиш классику,эта ваша Кс го говно"".Кс го говно,но это не классика.А кусок паноса,в который кто-то играл в детстве и теперь защищает.Отвратительная физика стрельбы,читеры,сервера переполненные дерьмом,которое загружается 3 часа,уебаны которые сидят там уже почти 20 лет.Это и есть Кс 1.6",1564862896,1564862896,0,0,1,0.0,0,1,0,0,0,
54459705,10,Counter-Strike,russian,[fetn f,1564948748,1564948748,0,0,0,0.0,0,0,0,0,0,
